Ticker,GICS SubIndustry,Unpriced Operating Risk,Unpriced Value Score,Unpriced Quality Score,Composite Score,Score,EV/EBITDA,ROIC,Unlevered Beta
TMO,3520,61.23135283403134,53.60460239178958,44.086407151011,52.97412079227731,60.0,26458964.87876506,0.010817974,0.6653559245212572
TNET,2020,56.461456304876876,53.28033123503136,49.17924098793077,52.97367617594634,67.0,9098592.376996806,0.072866731,0.8006301951329909
OGE,5510,56.686229484828736,54.15104502366614,48.04792764739493,52.961734051963276,73.0,8236446.987936274,0.018917297,0.28844069676109735
PRA,4030,62.49321875744925,53.4948096160357,42.852947172928786,52.94699184880458,67.0,28908385.260796133,0.013046165,0.3617409076840493
PLX,3520,62.15523575642193,53.61763000204114,43.06649925099467,52.94645500315258,67.0,-83354570.77679753,0.0048717,0.39941128293872874
RPD,4510,61.84104241449184,53.837089474876244,43.132335567461624,52.9368224856099,67.0,44139529.1978817,-0.008335323,0.8865386229796445
VNOM,1010,61.94837919543487,53.904383261209546,42.840340642859026,52.89770103316781,73.0,12800656.517311608,0.003501905,0.7451164729602285
MMSI,3510,60.092100151624834,53.68651422315584,44.911779908270994,52.89679809435055,65.0,30610094.606456287,0.011339929,0.6044882867421056
VIR,3520,62.30099999664548,53.83398659537878,42.518775607514954,52.8845873998464,60.0,-3401641.453118267,-0.131797513,0.5676840730798516
ATRO,2010,61.960358453184455,53.82453024736911,42.86559450710318,52.88349440255225,60.0,34304663.806811385,0.002026643,0.7913328732227848
WH,2530,58.6386984196085,55.751746383364235,44.257015459213385,52.882486754062036,67.0,11038407.628230616,0.0328594,0.9048125943299847
MYO,3510,54.89618213447528,58.49377035413771,45.208749922683225,52.866234137098736,40.0,-4700044.067121876,-0.183185972,1.516466287569173
CMS,5510,61.33675823858469,53.8108598772192,43.44256524730686,52.86339445437025,73.0,14552080.880968392,0.0,-0.0010861108650442395
NREF,4020,60.444510695076296,54.989039412456584,43.14976957235464,52.86110655996251,67.0,3378809.180667929,0.003703109,0.6422033669057265
CWST,2020,63.830038124747006,53.19114206623486,41.56133976010528,52.86083998369571,67.0,26851747.43076766,-0.000643357,0.32255159856630583
VTS,1010,60.32995650257108,54.655932202582136,43.58934452575285,52.858411076968686,70.0,9797102.885163138,0.008039852,0.8971283182761856
AAPL,4520,58.08750388541015,52.552054312766515,47.92421489330194,52.85459103049286,67.0,36654486.934501894,0.16276811,1.0565369820433343
SSNC,2020,59.664917624658386,54.38858234634728,44.47562761086362,52.84304252728976,60.0,12796557.440850742,0.014981518,0.7678357752641958
FBK,4010,57.31898042682471,54.82782849513334,46.36172496988667,52.83617796394824,20.0,17639771.104377247,0.04877548,1.0687476606893203
VSH,4520,57.12299802769204,56.37501823379559,45.01007004953795,52.83602877034186,40.0,16083470.118054511,-0.000801038,1.6940678459701382
THS,3020,55.851825914784314,56.85725052438179,45.755799000578286,52.82162514658146,67.0,7121906.674079754,0.001610509,0.5203798432830055
FCFS,4020,65.06623393254199,52.01828840968582,41.36809399050839,52.81753877757873,80.0,21669275.25759515,0.01261622,-0.10376471714906015
CMG,2530,60.10351833278481,53.66222592659044,44.683790121342675,52.816511460239305,67.0,29048250.93407074,0.043271225,0.8255291743096059
UWMC,4020,60.25100294582337,54.978693621343254,43.21516050890398,52.8149523586902,67.0,3574062.003854883,0.004826594,0.6575366165183989
ZTS,3520,61.816471953914494,52.743405853875196,43.732526543252355,52.76413478368068,67.0,30449530.48973747,0.065463621,0.4303445560297991
NOC,2010,65.2032729696121,52.24776906172745,40.813500609039004,52.75484754679285,73.0,20388226.6993895,0.015844109,0.2668466599482322
TBRG,3510,60.08327307230678,53.83592428947268,44.30152678637805,52.74024138271917,68.0,10207369.402735138,0.006959315,0.5356217882694823
MSFT,4510,60.89783534324493,53.798004329642204,43.514917081198114,52.736918918028415,67.0,86454114.3524194,0.065767065,0.9580707901852643
INCY,3520,61.58040686281468,52.84533439160414,43.78020186828229,52.7353143742337,67.0,17180753.07837132,0.06980089,0.4519001823281525
ALHC,3510,62.22137275022004,50.967638405059105,45.01650203873665,52.73517106467193,67.0,112628656.8767256,0.033100805,0.4215852423181884
BXMT,4020,60.113069770129314,54.96177455840779,43.12782888867361,52.7342244057369,67.0,3893370.0942311855,0.003326145,0.6684662243555572
ETSY,2550,60.64531855403461,52.8287925089786,44.699897779281294,52.72466961409817,73.0,19941373.540190376,0.043042942,0.6632161628506754
RGCO,5510,56.85993858568231,57.24985372903158,44.06019605763305,52.72332945744898,60.0,7841824.658640226,-0.011992,0.7363765453204206
HAIN,3020,56.82163915261984,57.575884389918656,43.767531411946905,52.72168498482847,67.0,1234316.5487321299,-0.197055736,0.4764506382931796
BBWI,2550,58.84032894040947,54.757691773087,44.5445687856681,52.71419649972152,67.0,10070877.862745099,0.015677836,1.0191497621554086
JBLU,2030,59.90494769939885,54.538628404599656,43.666134886064484,52.70323699668766,67.0,5442367.168498169,-0.026672777,0.9286347384375414
GOOGL,5020,56.4388918553773,54.858799059434226,46.79352934257017,52.69707341912723,67.0,14304124.516084831,0.083168482,1.001666127238854
DVAX,3520,62.628846361237144,52.421848271853705,43.02411029365741,52.69160164224942,67.0,72309014.35799807,0.001015359,0.3561648496741994
CAL,2550,59.11220356864357,55.00776093669644,43.94102040905395,52.68699497146466,67.0,6837216.91516573,0.004629791,0.9980936504237137
FANG,1010,60.91135082438681,54.164808467896364,42.95848050398226,52.67821326542181,73.0,7916772.485148515,0.011236149,0.7970675376781913
BMRN,3520,62.21970874505408,52.8738740467441,42.85697503787096,52.65018594322305,67.0,13465539.067784308,-0.014189793,0.39352411155384714
HIG,4030,58.15720751240362,54.25334024615903,45.53801865496737,52.64952213784334,67.0,9359212.903376339,0.04202454,0.5442124771108596
BLX,4020,59.56262092449552,54.682926437849126,43.661201113097995,52.635582825147544,68.0,6250168.687544015,0.015530361,0.6828713859691914
LAB,3520,56.02489089486012,56.268682247876605,45.60635667044319,52.633309937726644,40.0,-11436107.613550026,-0.099018652,1.6595776260210366
VRNS,4510,60.92783541603975,53.90894904897671,43.03691439212357,52.62456628571334,67.0,-33657496.99291294,-0.026817494,0.9557956055638189
VMEO,5020,53.551818109027,54.58605897747654,49.73386138092369,52.623912822475745,40.0,157240755.33264914,-0.026529155,1.881087313777415
AXP,4020,55.64695512250861,55.385712944148146,46.807473926778144,52.61338066447829,60.0,16233208.56443655,0.045264068,1.226834895074659
GD,2010,62.781594387083345,53.115540363374784,41.91748171978324,52.60487215674712,67.0,20275529.929195803,0.030553787,0.5716582841339224
MD,3510,59.168144521058906,53.881711005951,44.75833251556768,52.60272934752586,67.0,13765270.682818525,0.020644815,0.6174808687251486
IBM,4510,62.784051486939084,52.88178300190205,42.101703533460665,52.58917934076727,73.0,28634832.688997116,0.007889523,0.638952053921619
PCVX,3520,55.67843100535563,56.28901752618182,45.765789293844115,52.57774594179386,40.0,-14083298.355633548,-0.084514248,1.6912136458608753
SMPL,3020,55.24309758553178,56.81419269386424,45.66850126466793,52.575263848021315,67.0,7474668.866249255,-0.007112217,0.5479531434975199
IDXX,3510,55.75668858003826,53.41481809301178,48.54565373617168,52.572386803073904,60.0,65384060.69240445,0.144893854,0.9983704166189254
RKT,4020,67.38612267340042,47.37084966159066,42.93008708884106,52.56235314127738,67.0,147154479.89904052,-7.12669e-05,0.09216095470836327
FMNB,4010,59.245272447381794,54.972502440808135,43.45523682222475,52.55767057013822,40.0,6480238.97289425,0.047251533,0.8420456365175591
EIG,4030,59.54044833087588,53.94452737629834,44.17696326732461,52.55397965816627,67.0,17318068.853747714,0.027335481,0.4860018063405161
TEAD,5020,57.86641366287438,55.20766448940403,44.48988472491498,52.52132095906447,67.0,4666642.622357277,-0.010673487,0.9158134905616012
XPEL,2510,58.525912190369034,52.94319319114473,46.08746923361415,52.51885820504264,67.0,26901151.823079027,0.055211543,1.1334117352280517
MDGL,3520,61.772718110486466,53.55132990786159,42.20975508293228,52.51126770042678,67.0,-74723806.40381847,-0.073070714,0.43433981637794017
CE,1510,57.41602940197659,55.12824330832108,44.910669696081065,52.484980802126245,67.0,5526179.397484276,0.003264127,1.1096485572989185
WEC,5510,59.600518268925484,53.63560023109399,44.18918947480783,52.47510265827577,73.0,17805826.00391078,0.003066884,0.10700654747673001
UPS,2030,60.626164816852395,53.24206541359297,43.50778452628663,52.45867158557733,73.0,8421309.837542582,0.023994468,0.7729741236568383
KFRC,2020,57.51980874960301,53.24536837823172,46.60473927093348,52.456638799589406,67.0,16057969.017260749,0.048023688,0.7319635692046231
LGND,3520,56.54297875271935,56.68727972766906,44.137872720599475,52.456043733662625,60.0,-374835513.7060226,0.015500061,1.0934617455590263
BBSI,2020,56.94979212484188,53.098486165198096,47.31902614191415,52.455768143984706,67.0,45294957.51949075,0.054916307,0.7689466352337774
ALGM,4530,62.29746685321322,49.367190435754836,45.689806990523145,52.45148809316373,40.0,342122566.8053049,-0.009850647,1.6182130543029734
GCMG,4020,60.535131367777936,54.28146321782071,42.463116749670704,52.42657044508977,67.0,16732669.519544862,-0.008094308,0.6350227273707886
SPNS,4510,60.05267622394991,53.83485138375578,43.28859319401125,52.392040267238976,67.0,46562544.303318635,0.021930288,1.0221670690191835
COLM,2520,64.25046558690903,51.4847221418679,41.43983597862298,52.39167456913331,73.0,55978540.00475929,-0.012431209,0.4917912369587452
